url
"https://github.com/tsechrist/aireinforcementlearning.git"
"https://github.com/henriqueok20/galenapp.git"
"https://github.com/timeakovacs86/thorin-and-company2020.git"
"https://github.com/staten-island-tech/js-objects-challenge-richardso21.git"
"https://github.com/meixiang474/12.connect.git"
"https://github.com/cuong1997565/tuanvu9955-gmail.com.git"
"https://github.com/rehkitzdev/input.git"
"https://github.com/n3tpil0s/databases2.git"
"https://github.com/federico-taborda/polygon-laps.git"
"https://github.com/arslan0510/node-api.git"
"https://github.com/rbrtknwls/uofthacks7.git"
"https://github.com/celesteyoung/birthday.git"
"https://github.com/kokabaskary/seleniumpythonframework.git"
"https://github.com/marerm27/biddingsimulator.git"
"https://github.com/kstonekuan/ground-zero-backend-demo.git"
"https://github.com/ilenin/conceito-reactjs.git"
"https://github.com/leonmanrolls/babylonjs-experiments.git"
"https://github.com/lxycreate/coupon-system.git"
"https://github.com/auliakbarh/hazardreporting.git"
"https://github.com/pkkim/rd.git"
"https://github.com/crowdbotics-apps/life-changer-3736.git"
"https://github.com/saamerm/react-githubpage.git"
"https://github.com/wdev007/modulo01-conceitos-nodejs.git"
"https://github.com/sjimen13/sc.git"
"https://github.com/karan-monga/baysbook.git"
"https://github.com/emanalzariey/2nd-project-udacity.git"
"https://github.com/rahulnainwal107/parallaxheader.git"
"https://github.com/sunilmitra/luxekitchen.git"
"https://github.com/yaty/todolist-archi.git"
"https://github.com/nrosa01/pillventure.git"
